timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-25T18:46:23,codecarbon,075e1ac5-46a0-4827-ac69-37c6830ae322,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.507069278974086,4.286188943800767e-06,2.844055680518233e-06,17.000000153000002,2.2172718262086604,20.0,4.7438626177377045e-06,9.272229641865692e-07,5.580230716279604e-06,1.1251316298203876e-05,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-25T18:51:20,codecarbon,316cde34-391c-4a17-90b5-c85140feb4e8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,63.74587646196596,0.0015277062815068,2.39655702658412e-05,123.955963796975,81.38439949164554,20.0,0.0022719615196884,0.0013981811185441,0.0003401114148107,0.0040102540530433,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,22.036363636363635,49.23636363636364,17.69636363636364,10.981825256347657,N,1.0,0.0
2026-06-25T18:52:27,codecarbon,b75d4ac1-7511-4181-85fd-c9b45caaadf9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.191159934038296,0.0001560369564813,6.450164312368722e-06,17.027103701375,30.761414698845844,20.0,0.0001096207862194,0.0001744415284417,0.0001255372560996,0.0004095995707608,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,3.71875,2.0,19.637500000000003,12.191367387771606,N,1.0,0.0
2026-06-25T19:12:35,codecarbon,2337b3d3-0a90-42df-91c6-8aa74bfd563f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,66.197075263015,0.0015208327547206,2.2974319464689844e-05,128.1232920464675,78.43947665393857,20.0,0.002263332714723,0.0013751713779139,0.0003537068398229,0.0039922109324599,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,10.694736842105264,48.75438596491228,17.949122807017552,11.143341466000203,N,1.0,0.0
2026-06-25T19:14:48,codecarbon,e5c5c8d7-aec1-4e30-a90d-c6def95930ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,63.794153810013086,0.0014973211786383,2.3471134723372465e-05,127.99699142201,77.71081505003275,20.0,0.0022608896922083,0.0013291777300081,0.0003404252372882,0.0039304926595048,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,7.503636363636363,50.0,17.792727272727262,11.064461794766514,N,1.0,0.0
2026-06-25T19:18:07,codecarbon,770cab93-803c-4c80-b4cf-483a40636cbf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,115.59227157197893,0.0032137961519163,2.780286353240472e-05,158.66455635835757,90.8071185326792,20.0,0.0049208912200213,0.0028956320387263,0.0006197443667055,0.0084362676254531,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,5.441071428571429,57.8125,15.25714285714289,9.463880062103271,N,1.0,0.0
2026-06-25T19:22:45,codecarbon,768f7bd0-b1a0-4018-9e6e-9986d86a9476,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.507503414992243,4.33652376412991e-06,2.8766261628350766e-06,17.000000153000002,2.5267435757597125,20.0,4.744886070178398e-06,1.0569452904007903e-06,5.581614666799497e-06,1.1383446027378686e-05,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-25T19:25:59,codecarbon,06c1b3a5-04e4-4a09-be1d-e529d9a64ea2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,148.5589480480412,0.004202892744572,2.829107771558068e-05,158.1583388773384,95.69494646377082,20.0,0.0063042632414275,0.0039310548115079,0.0007973443557062,0.0110326624086416,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,12.81103448275862,59.91034482758621,12.313793103448257,7.631411690547549,N,1.0,0.0
2026-06-25T19:26:45,codecarbon,8155173e-da41-4882-b0c8-345dc7bf4b2f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.53535982593894,0.000360971637125,1.3603419719681818e-05,84.17247805164091,54.99610983886389,20.0,0.0004850631013455,0.0003206772009858,0.0001418161673497,0.0009475564696811,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,11.378947368421052,31.26315789473684,14.6578947368421,9.19468227185701,N,1.0,0.0
2026-06-25T19:29:12,codecarbon,0a189b9b-6a2e-482a-8a20-0b6ff08e7001,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5079229830298573,4.124501133707083e-06,2.735220021263789e-06,17.000000153000002,1.1849977633427948,20.0,4.74711581386148e-06,4.958337296301352e-07,5.583933600509125e-06,1.082688314400074e-05,0.0,Germany,DEU,,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.10.12,3.2.8,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,,,62.01569366455078,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
